order_id,distance_km,prep_time_min,items_count,weather,traffic_level,time_of_day,vehicle_type,rider_experience_yrs,delivery_time_min
ORD_011879,2.72,20,3,Clear,Low,Late Night,Motorcycle,5.8,28.1
ORD_011880,3.7,15,6,Clear,Low,Late Night,Motorcycle,4.3,27.6
ORD_011881,6.2,10,3,Clear,High,Afternoon,Motorcycle,0.6,28.8
ORD_011882,1.74,20,2,Clear,Medium,Evening Peak,Electric Bike,3.1,27.3
ORD_011883,6.8,15,3,Rainy,Jam,Evening Peak,Electric Bike,1.9,62.0
ORD_011884,3.43,15,1,Clear,Medium,Evening Peak,Scooter,3.5,24.5
ORD_011885,5.65,15,5,Windy,Low,Afternoon,Scooter,1.5,33.3
ORD_011886,3.79,15,3,Rainy,High,Late Night,Scooter,0.8,35.5
ORD_011887,7.53,25,2,Foggy,Low,Evening Peak,Motorcycle,2.3,42.8
ORD_011888,5.26,30,4,Clear,Low,Morning,Scooter,2.1,42.6
ORD_011889,7.38,15,1,Clear,Medium,Late Night,Scooter,4.4,36.2
ORD_011890,1.91,30,2,Rainy,Medium,Late Night,Scooter,3.1,44.5
ORD_011891,4.62,25,3,Clear,Medium,Afternoon,Scooter,2.1,40.1
ORD_011892,3.4,15,3,Heavy Storm,Medium,Evening Peak,Motorcycle,3.6,43.1
ORD_011893,6.69,15,1,Clear,High,Afternoon,Motorcycle,0.9,33.4
ORD_011894,8.83,15,2,Clear,High,Morning,Motorcycle,4.1,47.1
ORD_011895,8.65,20,4,Foggy,Medium,Late Night,Scooter,1.3,54.1
ORD_011896,11.25,15,2,Rainy,Medium,Evening Peak,Motorcycle,2.0,52.6
ORD_011897,8.95,15,2,Clear,Medium,Morning,Motorcycle,2.1,44.2
ORD_011898,4.59,15,8,Clear,Low,Evening Peak,Motorcycle,3.1,25.8
ORD_011899,2.97,20,3,Rainy,High,Afternoon,Electric Bike,5.7,36.2
ORD_011900,1.98,10,3,Clear,High,Morning,Motorcycle,2.3,19.7
ORD_011901,2.9,20,3,Clear,Low,Evening Peak,Motorcycle,2.0,25.6
ORD_011902,1.82,30,1,Clear,Medium,Evening Peak,Motorcycle,1.4,32.6
ORD_011903,2.38,25,3,Foggy,Low,Evening Peak,Motorcycle,2.7,34.4
ORD_011904,5.94,15,1,Rainy,Jam,Evening Peak,Motorcycle,1.5,46.6
ORD_011905,1.91,10,2,Clear,High,Evening Peak,Scooter,1.3,16.4
ORD_011906,6.37,15,2,Clear,Low,Afternoon,Scooter,5.2,28.0
ORD_011907,3.71,30,1,Clear,Jam,Morning,Scooter,0.8,47.7
ORD_011908,5.39,25,2,Foggy,Low,Morning,Scooter,4.4,40.5
ORD_011909,5.47,20,3,Windy,Low,Afternoon,Motorcycle,1.6,34.1
ORD_011910,11.28,10,2,Clear,Low,Evening Peak,Motorcycle,0.6,34.7
ORD_011911,5.59,20,1,Clear,High,Morning,Scooter,4.9,38.5
ORD_011912,2.44,25,3,Clear,Jam,Afternoon,Motorcycle,4.4,34.5
ORD_011913,3.06,30,2,Clear,Low,Morning,Scooter,2.3,38.8
ORD_011914,5.46,20,8,Clear,Jam,Evening Peak,Motorcycle,0.9,47.8
ORD_011915,4.47,20,4,Heavy Storm,Medium,Evening Peak,Motorcycle,2.5,48.5
ORD_011916,5.61,20,2,Clear,High,Evening Peak,Scooter,1.5,41.5
ORD_011917,6.44,30,2,Rainy,Jam,Evening Peak,Motorcycle,5.6,61.5
ORD_011918,3.12,20,1,Clear,Low,Late Night,Motorcycle,3.4,25.6
ORD_011919,6.55,15,1,Heavy Storm,Medium,Evening Peak,Motorcycle,5.8,45.1
ORD_011920,6.96,20,3,Clear,High,Evening Peak,Scooter,2.4,46.1
ORD_011921,5.66,25,2,Clear,Medium,Afternoon,Motorcycle,3.6,35.7
ORD_011922,13.2,20,2,Clear,Low,Evening Peak,Scooter,1.5,52.5
ORD_011923,2.02,20,3,Foggy,Medium,Evening Peak,Motorcycle,4.9,29.6
ORD_011924,12.29,20,2,Clear,Low,Evening Peak,Scooter,0.7,50.4
ORD_011925,4.24,20,2,Rainy,Jam,Afternoon,Scooter,4.3,43.2
ORD_011926,3.38,10,1,Windy,Medium,Afternoon,Scooter,2.7,20.7
ORD_011927,6.68,20,2,Windy,Jam,Afternoon,Electric Bike,3.7,62.4
ORD_011928,3.73,15,1,Clear,High,Afternoon,Motorcycle,3.8,23.0
ORD_011929,8.5,30,2,Clear,Low,Evening Peak,Motorcycle,4.4,49.0
ORD_011930,4.18,35,3,Clear,Medium,Evening Peak,Electric Bike,1.6,54.6
ORD_011931,9.16,15,2,Clear,High,Morning,Motorcycle,3.4,42.4
ORD_011932,2.82,30,2,Clear,Medium,Afternoon,Motorcycle,2.8,39.2
ORD_011933,6.14,15,3,Rainy,Medium,Evening Peak,Motorcycle,2.1,39.7
ORD_011934,3.24,20,2,Rainy,High,Evening Peak,Motorcycle,3.2,36.2
ORD_011935,6.27,10,2,Windy,High,Afternoon,Electric Bike,5.7,41.6
ORD_011936,2.23,10,1,Clear,Medium,Evening Peak,Scooter,5.7,13.4
ORD_011937,2.33,25,2,Clear,Medium,Late Night,Motorcycle,2.0,30.9
ORD_011938,4.15,25,2,Clear,Low,Evening Peak,Scooter,5.4,31.2
ORD_011939,9.39,20,1,Foggy,Jam,Afternoon,Scooter,5.3,68.0
ORD_011940,2.06,15,5,Clear,Medium,Evening Peak,Motorcycle,1.9,23.1
ORD_011941,10.36,15,2,Clear,High,Afternoon,Motorcycle,3.8,48.6
ORD_011942,6.28,25,1,Foggy,Medium,Evening Peak,Motorcycle,5.3,42.9
ORD_011943,8.99,15,6,Clear,Medium,Evening Peak,Scooter,3.3,42.9
ORD_011944,5.27,15,2,Clear,Medium,Morning,Motorcycle,2.5,28.7
ORD_011945,5.69,25,3,Clear,Low,Afternoon,Scooter,4.1,37.2
ORD_011946,4.54,30,2,Windy,Medium,Evening Peak,Electric Bike,1.4,52.2
ORD_011947,4.26,10,3,Rainy,Jam,Evening Peak,Electric Bike,1.4,43.7
ORD_011948,7.65,25,2,Rainy,Low,Evening Peak,Electric Bike,5.1,49.7
ORD_011949,2.83,20,2,Rainy,Medium,Morning,Motorcycle,0.7,32.5
ORD_011950,5.2,15,2,Heavy Storm,Jam,Late Night,Electric Bike,4.9,63.5
ORD_011951,2.04,25,2,Clear,Low,Late Night,Electric Bike,2.1,33.1
ORD_011952,2.39,20,3,Clear,Low,Afternoon,Scooter,3.2,24.1
ORD_011953,4.92,10,3,Clear,Jam,Morning,Scooter,3.5,34.6
ORD_011954,3.57,20,2,Windy,High,Late Night,Scooter,4.7,31.9
ORD_011955,4.61,25,3,Clear,Medium,Afternoon,Electric Bike,5.4,40.5
ORD_011956,3.08,15,1,Clear,Medium,Evening Peak,Scooter,4.9,25.6
ORD_011957,7.18,15,1,Clear,Jam,Afternoon,Motorcycle,3.6,48.3
ORD_011958,2.48,10,1,Clear,Low,Morning,Motorcycle,2.4,14.5
ORD_011959,12.5,15,2,Foggy,Medium,Morning,Scooter,3.4,50.2
ORD_011960,10.09,15,1,Clear,Medium,Afternoon,Motorcycle,0.7,42.6
ORD_011961,6.7,20,2,Heavy Storm,Low,Late Night,Scooter,1.8,50.5
ORD_011962,2.29,10,2,Rainy,Medium,Evening Peak,Motorcycle,2.5,22.7
ORD_011963,4.61,15,3,Rainy,Medium,Afternoon,Scooter,2.3,34.4
ORD_011964,6.92,15,3,Foggy,Jam,Afternoon,Motorcycle,1.0,54.1
ORD_011965,8.72,20,2,Windy,Medium,Morning,Motorcycle,0.8,44.9
ORD_011966,8.69,20,4,Clear,Jam,Evening Peak,Scooter,2.8,66.3
ORD_011967,7.74,10,3,Windy,High,Late Night,Scooter,0.9,43.3
ORD_011968,1.54,30,4,Foggy,High,Late Night,Scooter,2.1,40.5
ORD_011969,2.89,20,2,Clear,Medium,Late Night,Motorcycle,3.1,29.3
ORD_011970,7.86,20,2,Windy,Medium,Morning,Electric Bike,1.7,49.8
ORD_011971,3.7,15,2,Clear,Low,Morning,Scooter,0.9,24.9
ORD_011972,6.08,15,2,Clear,Medium,Morning,Scooter,2.9,36.9
ORD_011973,12.97,30,2,Clear,High,Morning,Electric Bike,3.0,87.5
ORD_011974,3.6,10,1,Foggy,High,Morning,Scooter,5.5,24.5
ORD_011975,9.05,20,2,Rainy,High,Morning,Scooter,1.2,62.1
ORD_011976,6.26,20,3,Foggy,Low,Afternoon,Motorcycle,3.9,37.8
ORD_011977,16.29,30,3,Clear,Low,Morning,Motorcycle,2.3,66.4
ORD_011978,6.27,15,4,Heavy Storm,High,Morning,Scooter,1.2,52.3
ORD_011979,3.73,20,1,Clear,High,Evening Peak,Scooter,2.7,33.0
ORD_011980,5.21,20,2,Clear,Low,Afternoon,Motorcycle,2.9,29.6
ORD_011981,2.8,10,3,Heavy Storm,High,Morning,Motorcycle,2.5,38.0
ORD_011982,7.57,10,3,Foggy,Medium,Evening Peak,Motorcycle,4.7,33.4
ORD_011983,4.11,15,4,Foggy,High,Afternoon,Scooter,5.1,29.9
ORD_011984,5.21,10,2,Clear,Medium,Evening Peak,Scooter,1.3,27.0
ORD_011985,9.46,10,2,Clear,Low,Late Night,Motorcycle,1.4,33.5
ORD_011986,2.64,20,2,Clear,Low,Late Night,Motorcycle,2.8,25.8
ORD_011987,8.73,25,6,Foggy,High,Morning,Scooter,2.3,62.8
ORD_011988,2.16,30,2,Clear,High,Evening Peak,Motorcycle,5.0,34.2
ORD_011989,4.85,15,3,Clear,Medium,Morning,Motorcycle,6.0,27.0
ORD_011990,6.72,15,2,Clear,Low,Evening Peak,Motorcycle,1.5,32.3
ORD_011991,7.86,25,2,Windy,Medium,Afternoon,Electric Bike,4.7,57.0
ORD_011992,2.76,25,1,Clear,Medium,Afternoon,Motorcycle,3.8,31.0
ORD_011993,13.08,20,3,Rainy,Low,Evening Peak,Electric Bike,4.0,63.8
ORD_011994,6.78,15,1,Clear,Low,Late Night,Electric Bike,2.0,34.7
ORD_011995,7.92,30,6,Rainy,Jam,Afternoon,Scooter,1.0,80.9
ORD_011996,6.8,15,2,Clear,High,Afternoon,Motorcycle,3.5,35.9
ORD_011997,2.83,10,8,Foggy,High,Morning,Scooter,3.9,24.0
ORD_011998,3.42,25,3,Clear,Medium,Evening Peak,Motorcycle,5.8,33.9
ORD_011999,10.15,20,2,Foggy,Medium,Morning,Electric Bike,4.2,63.2
ORD_012000,10.33,15,2,Clear,Low,Morning,Motorcycle,2.9,41.2
ORD_012001,1.68,20,3,Windy,Medium,Morning,Motorcycle,6.0,23.5
ORD_012002,7.52,25,1,Clear,High,Evening Peak,Scooter,2.6,50.0
ORD_012003,4.8,25,3,Clear,Low,Afternoon,Electric Bike,1.4,40.8
ORD_012004,6.54,15,3,Clear,Medium,Late Night,Motorcycle,3.9,33.5
ORD_012005,5.73,10,2,Rainy,Jam,Afternoon,Motorcycle,2.0,42.1
ORD_012006,5.68,20,3,Clear,High,Evening Peak,Scooter,5.6,39.3
ORD_012007,3.16,25,4,Clear,High,Morning,Scooter,2.9,42.2
ORD_012008,8.85,15,5,Clear,Low,Evening Peak,Motorcycle,1.3,32.9
ORD_012009,3.71,15,5,Windy,Low,Evening Peak,Motorcycle,1.3,26.4
ORD_012010,4.74,15,2,Clear,Medium,Afternoon,Motorcycle,4.1,24.1
ORD_012011,3.21,10,3,Clear,Medium,Evening Peak,Motorcycle,2.5,18.6
ORD_012012,5.21,25,1,Clear,Low,Afternoon,Motorcycle,2.5,31.7
ORD_012013,2.5,10,5,Clear,Medium,Evening Peak,Motorcycle,3.9,22.7
ORD_012014,3.82,25,1,Clear,Medium,Evening Peak,Scooter,1.7,35.1
ORD_012015,8.82,15,2,Rainy,Low,Afternoon,Motorcycle,1.3,43.1
ORD_012016,2.73,15,2,Clear,Medium,Evening Peak,Motorcycle,4.1,25.6
ORD_012017,7.48,30,2,Clear,Medium,Evening Peak,Scooter,0.5,55.0
ORD_012018,2.38,20,3,Heavy Storm,Low,Evening Peak,Scooter,5.5,38.4
ORD_012019,3.58,20,2,Rainy,High,Afternoon,Scooter,1.5,41.2
ORD_012020,3.61,25,5,Clear,Low,Evening Peak,Scooter,3.0,33.9
ORD_012021,8.38,15,3,Windy,Medium,Afternoon,Motorcycle,1.7,39.6
ORD_012022,10.39,20,3,Windy,Jam,Afternoon,Motorcycle,1.7,74.5
ORD_012023,4.29,15,2,Clear,Low,Afternoon,Motorcycle,5.1,23.8
ORD_012024,2.49,25,2,Foggy,Medium,Late Night,Motorcycle,3.7,33.6
ORD_012025,3.92,20,4,Heavy Storm,Low,Evening Peak,Scooter,2.2,49.3
ORD_012026,4.1,15,2,Clear,Medium,Evening Peak,Motorcycle,1.9,25.8
ORD_012027,3.84,25,3,Clear,High,Late Night,Scooter,1.7,43.0
ORD_012028,4.8,20,2,Windy,Jam,Afternoon,Scooter,3.5,47.0
ORD_012029,3.21,15,3,Foggy,High,Morning,Motorcycle,4.5,28.7
ORD_012030,2.57,10,2,Foggy,High,Afternoon,Scooter,1.9,22.5
ORD_012031,1.78,30,8,Clear,High,Evening Peak,Scooter,2.3,42.3
ORD_012032,8.17,30,2,Foggy,Low,Morning,Motorcycle,4.5,54.2
ORD_012033,5.71,20,2,Rainy,Low,Morning,Electric Bike,4.6,42.2
ORD_012034,7.1,15,1,Clear,Medium,Evening Peak,Motorcycle,1.6,35.5
ORD_012035,6.58,15,4,Clear,Low,Evening Peak,Motorcycle,2.6,28.3
ORD_012036,4.99,15,3,Windy,High,Evening Peak,Motorcycle,5.3,33.8
ORD_012037,4.79,20,2,Clear,Medium,Afternoon,Scooter,4.6,34.3
ORD_012038,12.92,10,2,Heavy Storm,Low,Morning,Motorcycle,1.4,51.7
ORD_012039,3.87,30,2,Clear,Low,Evening Peak,Electric Bike,2.6,40.0
ORD_012040,5.28,15,2,Windy,Jam,Evening Peak,Scooter,5.9,42.9
ORD_012041,4.07,20,2,Clear,Jam,Afternoon,Motorcycle,3.4,39.9
ORD_012042,2.92,15,3,Clear,Jam,Morning,Scooter,4.5,30.0
ORD_012043,16.07,15,4,Windy,Jam,Late Night,Motorcycle,1.0,92.9
ORD_012044,6.92,20,2,Clear,High,Morning,Motorcycle,5.1,45.4
ORD_012045,3.54,25,1,Clear,Medium,Evening Peak,Motorcycle,3.8,35.3
ORD_012046,3.14,20,1,Rainy,Medium,Evening Peak,Scooter,1.5,33.8
ORD_012047,7.47,15,2,Clear,Medium,Late Night,Motorcycle,2.6,34.8
ORD_012048,9.21,15,2,Clear,High,Morning,Electric Bike,1.0,57.7
ORD_012049,2.71,25,2,Windy,Jam,Afternoon,Motorcycle,4.8,37.0
ORD_012050,4.68,20,1,Clear,Medium,Late Night,Electric Bike,4.6,34.9
ORD_012051,5.26,20,1,Windy,Medium,Evening Peak,Motorcycle,3.2,38.1
ORD_012052,5.28,15,2,Clear,Low,Afternoon,Scooter,3.0,24.2
ORD_012053,5.87,25,3,Clear,Medium,Afternoon,Scooter,3.0,41.5
ORD_012054,4.43,15,2,Clear,Low,Morning,Motorcycle,0.7,25.0
ORD_012055,4.89,15,3,Clear,Low,Morning,Motorcycle,2.5,23.7
ORD_012056,5.04,15,3,Heavy Storm,Medium,Evening Peak,Motorcycle,1.2,41.7
ORD_012057,2.62,10,3,Windy,High,Afternoon,Motorcycle,1.5,20.5
ORD_012058,12.75,15,1,Clear,Medium,Afternoon,Scooter,5.8,51.6
ORD_012059,7.72,10,3,Foggy,Medium,Afternoon,Scooter,1.9,37.3
ORD_012060,8.93,15,2,Rainy,Medium,Evening Peak,Electric Bike,3.2,56.8
ORD_012061,6.0,20,4,Clear,High,Afternoon,Motorcycle,5.4,38.7
ORD_012062,16.35,30,5,Clear,Medium,Morning,Motorcycle,2.8,76.2
ORD_012063,1.2,10,2,Clear,Low,Evening Peak,Scooter,3.4,14.2
ORD_012064,5.38,15,3,Clear,Low,Afternoon,Scooter,1.4,30.4
ORD_012065,3.08,15,2,Foggy,Medium,Evening Peak,Scooter,2.1,27.4
ORD_012066,5.62,15,2,Windy,Medium,Late Night,Motorcycle,3.3,31.5
ORD_012067,11.31,10,8,Clear,Low,Morning,Electric Bike,2.5,49.2
ORD_012068,7.37,15,1,Heavy Storm,High,Afternoon,Motorcycle,0.7,54.4
ORD_012069,5.07,20,3,Windy,Medium,Late Night,Motorcycle,2.7,38.1
ORD_012070,11.97,25,3,Rainy,High,Evening Peak,Motorcycle,5.0,69.8
ORD_012071,8.46,35,4,Clear,Medium,Afternoon,Motorcycle,1.1,61.1
ORD_012072,6.95,25,1,Windy,Jam,Morning,Motorcycle,0.6,59.8
ORD_012073,6.84,15,5,Clear,High,Late Night,Scooter,1.2,42.1
ORD_012074,8.18,20,3,Clear,High,Morning,Motorcycle,4.3,47.9
ORD_012075,3.71,20,8,Clear,Jam,Afternoon,Motorcycle,4.9,40.1
ORD_012076,3.45,15,2,Heavy Storm,Medium,Afternoon,Scooter,0.8,40.4
ORD_012077,2.91,30,3,Clear,Medium,Morning,Motorcycle,5.4,36.0
ORD_012078,3.8,20,1,Clear,Jam,Morning,Scooter,4.0,33.2
ORD_012079,11.55,20,2,Clear,Medium,Afternoon,Scooter,3.3,52.5
ORD_012080,4.69,10,3,Heavy Storm,Low,Afternoon,Scooter,1.9,35.3
ORD_012081,11.69,25,2,Windy,High,Late Night,Motorcycle,2.5,67.6
ORD_012082,3.65,25,5,Foggy,Jam,Evening Peak,Motorcycle,5.7,42.5
ORD_012083,9.41,15,3,Windy,High,Late Night,Motorcycle,5.5,45.7
ORD_012084,10.42,15,2,Foggy,High,Morning,Motorcycle,3.9,52.8
ORD_012085,5.68,10,5,Clear,Low,Afternoon,Scooter,3.7,25.5
ORD_012086,4.64,10,2,Clear,High,Morning,Scooter,1.7,24.5
ORD_012087,3.31,20,2,Clear,Low,Afternoon,Motorcycle,5.7,30.7
ORD_012088,8.78,15,3,Clear,Jam,Late Night,Scooter,4.7,62.5
ORD_012089,4.55,30,2,Clear,Jam,Afternoon,Electric Bike,2.6,58.0
ORD_012090,4.23,25,2,Heavy Storm,Jam,Evening Peak,Electric Bike,5.0,64.4
ORD_012091,6.38,15,1,Windy,Medium,Late Night,Scooter,1.7,36.3
ORD_012092,7.39,15,4,Rainy,Medium,Evening Peak,Motorcycle,1.7,39.8
ORD_012093,3.21,15,1,Clear,Medium,Evening Peak,Electric Bike,4.9,25.2
ORD_012094,6.37,10,2,Clear,Medium,Evening Peak,Scooter,3.6,29.1
ORD_012095,10.44,10,4,Clear,Medium,Afternoon,Scooter,3.6,42.7
ORD_012096,2.88,15,2,Windy,Jam,Afternoon,Electric Bike,3.7,35.9
ORD_012097,8.89,30,3,Foggy,High,Evening Peak,Motorcycle,1.2,62.6
ORD_012098,8.85,30,3,Foggy,Medium,Afternoon,Motorcycle,2.4,55.1
ORD_012099,9.28,25,3,Clear,Medium,Afternoon,Motorcycle,3.7,50.4
ORD_012100,7.57,20,3,Clear,High,Morning,Motorcycle,1.9,48.4
ORD_012101,7.34,25,2,Windy,Medium,Evening Peak,Motorcycle,3.3,44.0
ORD_012102,8.72,20,4,Foggy,High,Morning,Scooter,3.6,57.4
ORD_012103,6.36,15,3,Clear,High,Afternoon,Motorcycle,5.7,35.8
ORD_012104,4.06,20,2,Clear,Jam,Late Night,Motorcycle,1.9,38.6
ORD_012105,4.01,30,2,Clear,High,Late Night,Scooter,2.9,45.5
ORD_012106,4.98,10,3,Clear,Low,Evening Peak,Scooter,5.9,18.7
ORD_012107,7.85,15,1,Windy,Medium,Evening Peak,Electric Bike,1.5,44.1
ORD_012108,5.06,15,3,Windy,Medium,Afternoon,Scooter,4.8,31.4
ORD_012109,4.61,10,3,Clear,Medium,Morning,Motorcycle,1.5,30.1
ORD_012110,9.23,15,2,Windy,Medium,Evening Peak,Scooter,5.2,43.4
ORD_012111,5.77,15,2,Clear,Jam,Late Night,Scooter,3.2,46.3
ORD_012112,2.42,30,4,Foggy,Medium,Evening Peak,Scooter,5.8,38.6
ORD_012113,2.91,25,1,Clear,Medium,Evening Peak,Motorcycle,1.4,31.1
ORD_012114,2.72,30,3,Rainy,Jam,Late Night,Motorcycle,4.3,47.1
ORD_012115,5.13,10,1,Clear,Low,Afternoon,Motorcycle,4.3,18.2
ORD_012116,2.98,10,5,Clear,High,Evening Peak,Motorcycle,4.5,17.6
ORD_012117,4.64,10,6,Rainy,Medium,Afternoon,Scooter,1.1,35.7
ORD_012118,3.87,30,3,Foggy,Medium,Late Night,Scooter,2.1,47.9
ORD_012119,2.18,15,3,Clear,Medium,Afternoon,Motorcycle,2.4,21.1
ORD_012120,2.88,20,2,Clear,Medium,Afternoon,Motorcycle,2.3,27.8
ORD_012121,11.94,15,4,Clear,Jam,Evening Peak,Motorcycle,4.2,71.4
ORD_012122,4.31,10,2,Rainy,Low,Afternoon,Electric Bike,0.8,31.6
ORD_012123,4.15,10,3,Clear,High,Afternoon,Motorcycle,4.5,20.4
ORD_012124,4.04,20,3,Clear,High,Evening Peak,Scooter,3.4,34.1
ORD_012125,5.98,15,3,Windy,Medium,Evening Peak,Scooter,1.5,36.8
ORD_012126,5.22,15,2,Foggy,Jam,Evening Peak,Motorcycle,1.7,43.4
ORD_012127,13.46,15,2,Rainy,Medium,Afternoon,Scooter,1.0,65.9
ORD_012128,9.55,20,3,Clear,High,Afternoon,Motorcycle,3.0,50.2
ORD_012129,13.22,15,3,Clear,High,Morning,Scooter,3.8,63.9
ORD_012130,7.78,30,3,Clear,Low,Late Night,Motorcycle,3.7,46.3
ORD_012131,7.25,15,4,Windy,Medium,Late Night,Scooter,5.8,35.1
ORD_012132,2.82,15,3,Clear,Medium,Morning,Motorcycle,2.1,26.0
ORD_012133,1.68,20,3,Clear,Medium,Evening Peak,Scooter,4.7,31.8
ORD_012134,2.4,15,5,Clear,High,Late Night,Motorcycle,4.5,19.7
ORD_012135,2.24,25,2,Foggy,Medium,Evening Peak,Electric Bike,0.8,38.8
ORD_012136,4.77,30,2,Windy,Medium,Afternoon,Scooter,5.6,41.0
ORD_012137,8.53,25,5,Clear,High,Afternoon,Scooter,5.6,59.7
ORD_012138,3.61,15,2,Clear,Medium,Afternoon,Electric Bike,2.7,24.1
ORD_012139,3.16,15,1,Windy,Medium,Evening Peak,Scooter,2.8,25.0
ORD_012140,8.14,30,1,Windy,Medium,Late Night,Scooter,5.0,55.2
ORD_012141,3.18,15,1,Clear,High,Evening Peak,Scooter,3.2,28.4
ORD_012142,11.56,25,2,Clear,High,Evening Peak,Motorcycle,4.9,61.4
ORD_012143,2.94,35,2,Clear,Medium,Late Night,Scooter,0.7,43.2
ORD_012144,8.51,20,3,Clear,Low,Morning,Electric Bike,1.9,45.4
ORD_012145,6.06,15,2,Rainy,Medium,Afternoon,Electric Bike,1.0,43.7
ORD_012146,1.42,20,2,Foggy,Medium,Afternoon,Motorcycle,3.0,28.6
ORD_012147,3.33,15,3,Rainy,Medium,Evening Peak,Electric Bike,5.2,32.3
ORD_012148,8.78,15,8,Rainy,Medium,Late Night,Motorcycle,3.6,47.2
ORD_012149,2.21,15,2,Clear,High,Evening Peak,Motorcycle,3.4,19.0
ORD_012150,4.18,15,1,Clear,Medium,Afternoon,Motorcycle,2.5,24.8
ORD_012151,2.27,20,3,Clear,High,Evening Peak,Motorcycle,0.8,29.0
ORD_012152,4.78,20,2,Foggy,Medium,Late Night,Motorcycle,4.7,32.1
ORD_012153,6.43,25,2,Clear,High,Evening Peak,Motorcycle,3.6,44.1
ORD_012154,5.55,25,2,Clear,High,Afternoon,Motorcycle,5.6,38.3
ORD_012155,5.81,15,3,Clear,Low,Evening Peak,Motorcycle,2.9,28.4
ORD_012156,5.53,25,2,Windy,High,Evening Peak,Motorcycle,2.7,46.9
ORD_012157,4.53,15,6,Clear,High,Evening Peak,Scooter,5.9,34.6
ORD_012158,7.98,20,1,Clear,Medium,Late Night,Motorcycle,1.3,40.8
ORD_012159,2.18,25,1,Rainy,Medium,Afternoon,Motorcycle,1.9,36.5
ORD_012160,11.21,15,5,Windy,Medium,Afternoon,Scooter,3.2,49.5
ORD_012161,5.67,20,2,Clear,Medium,Evening Peak,Motorcycle,3.4,33.6
ORD_012162,2.33,15,2,Clear,Medium,Evening Peak,Motorcycle,3.5,23.7
ORD_012163,10.37,25,1,Foggy,High,Afternoon,Motorcycle,1.7,62.2
ORD_012164,4.62,20,2,Clear,Medium,Afternoon,Scooter,5.6,32.7
ORD_012165,3.82,25,3,Foggy,Medium,Evening Peak,Motorcycle,4.4,41.3
ORD_012166,2.36,15,1,Clear,Low,Morning,Scooter,1.9,24.0
ORD_012167,3.59,20,3,Foggy,High,Afternoon,Scooter,2.1,39.1
ORD_012168,8.21,20,3,Rainy,High,Late Night,Scooter,5.3,55.9
ORD_012169,3.07,15,3,Foggy,Medium,Late Night,Motorcycle,2.6,29.6
ORD_012170,8.3,15,2,Clear,Low,Afternoon,Scooter,3.6,36.3
ORD_012171,4.2,15,2,Clear,High,Evening Peak,Scooter,1.2,28.6
ORD_012172,2.84,10,4,Clear,Medium,Morning,Motorcycle,1.9,18.6
ORD_012173,3.69,15,1,Clear,High,Afternoon,Motorcycle,2.8,24.5
ORD_012174,6.66,10,3,Heavy Storm,High,Evening Peak,Electric Bike,4.1,52.4
ORD_012175,5.81,25,1,Clear,High,Evening Peak,Electric Bike,2.0,56.5
ORD_012176,11.93,25,3,Rainy,Jam,Afternoon,Motorcycle,5.7,78.5
ORD_012177,4.32,25,2,Heavy Storm,Medium,Late Night,Motorcycle,1.7,49.7
ORD_012178,8.44,25,2,Heavy Storm,Medium,Evening Peak,Motorcycle,4.8,61.0
ORD_012179,4.77,15,2,Foggy,Medium,Late Night,Scooter,2.5,34.7
ORD_012180,3.22,15,2,Clear,Low,Morning,Motorcycle,5.1,20.6
ORD_012181,2.57,30,3,Clear,Medium,Evening Peak,Motorcycle,5.6,35.8
ORD_012182,4.35,25,3,Windy,Medium,Afternoon,Scooter,1.5,38.2
ORD_012183,5.11,10,3,Windy,Low,Late Night,Electric Bike,3.2,25.4
ORD_012184,10.19,15,5,Clear,High,Morning,Motorcycle,1.3,52.4
ORD_012185,11.86,10,3,Windy,Medium,Evening Peak,Scooter,4.4,48.8
ORD_012186,11.84,15,3,Clear,High,Morning,Motorcycle,5.1,53.8
ORD_012187,3.42,15,2,Windy,Low,Late Night,Motorcycle,2.6,25.2
ORD_012188,3.04,25,2,Rainy,Low,Evening Peak,Motorcycle,2.7,42.7
ORD_012189,3.59,20,2,Clear,Jam,Morning,Electric Bike,1.6,42.0
ORD_012190,4.69,15,1,Foggy,Low,Evening Peak,Motorcycle,2.2,29.1
ORD_012191,1.92,15,3,Windy,High,Evening Peak,Motorcycle,2.3,25.3
ORD_012192,2.93,25,2,Clear,Medium,Morning,Electric Bike,1.4,37.7
ORD_012193,9.79,15,3,Clear,Medium,Morning,Motorcycle,2.2,41.8
ORD_012194,6.0,20,1,Foggy,Low,Afternoon,Electric Bike,5.5,41.4
ORD_012195,3.75,15,3,Clear,Medium,Evening Peak,Scooter,2.3,28.4
ORD_012196,2.03,15,2,Heavy Storm,Jam,Afternoon,Motorcycle,2.0,39.2
ORD_012197,5.92,10,2,Rainy,Jam,Evening Peak,Motorcycle,2.6,41.2
ORD_012198,5.28,25,1,Clear,Medium,Morning,Motorcycle,5.8,37.3
ORD_012199,2.93,10,2,Clear,Medium,Evening Peak,Motorcycle,4.7,18.9
ORD_012200,7.51,15,5,Windy,Medium,Afternoon,Scooter,1.6,44.1
ORD_012201,3.85,15,1,Windy,High,Afternoon,Motorcycle,4.6,23.7
ORD_012202,5.6,20,1,Clear,High,Evening Peak,Electric Bike,4.7,45.3
ORD_012203,11.77,20,3,Clear,High,Evening Peak,Electric Bike,5.7,75.1
